Unnamed: 0,Match_id,Team,Over_num,Commentary,batsman,score,Commentary_new,Team_new,P2,P1,P1_FN,P1_LN,P2_FN,P2_LN,P1_FN_count,P1_LN_count,P2_FN_count,P2_LN_count
659,3210359,MI 1st Inns,8.0,"Badree to Nitish Rana, out Caught by Aravind!! What a dream spell from Badree. Finishes it with a wicket. His fourth of the evening. Rana bites the dirt. Was itching to smack this quicker delivery, it was wider of off. The width was there and Rana went after it with a flashy cut. He forgets to keep it down and hits it straight to point. Aravind dives forward and takes a fine low catch. MI sink further into the mire. Nitish Rana c Aravind b Badree 11(16) [4s-1]",Badree to Nitish Rana,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Aravind!! What a dream spell from {{BOWLER}}. Finishes it with a wicket. His fourth of the evening. {{BATSMAN}} bites the dirt. Was itching to smack this quicker delivery, it was wider of off. The width was there and {{BATSMAN}} went after it with a flashy cut. He forgets to keep it down and hits it straight to point. Aravind dives forward and takes a fine low catch. {{TEAM}} sink further into the mire. {{BATSMAN}} c Aravind b {{BOWLER}} 11(16) [4s-1]",MI,Badree,Nitish Rana,Nitish,Rana,Badree,,6,4.0,6,
666,3210359,RCB 1st Inns,15.3,"McClenaghan to Kohli, out Caught by Buttler!! The Buttler serves this one up for his team by pouching the big man on the juggle. That was wide and on a length, the batsman threw his hands at that and managed to trample it straight down the throat of the man at deep cover. Buttler came in a few paces, juggled it once as the ball came at chest height to him and then on the juggle managed to grab hold of it. Kohli c Buttler b McClenaghan 62(47) [4s-5 6s-2]",McClenaghan to Kohli,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Buttler!! The Buttler serves this one up for his team by pouching the big man on the juggle. That was wide and on a length, the batsman threw his hands at that and managed to trample it straight down the throat of the man at deep cover. Buttler came in a few paces, juggled it once as the ball came at chest height to him and then on the juggle managed to grab hold of it. {{BATSMAN}} c Buttler b {{BOWLER}} 62(47) [4s-5 6s-2]",RCB,McClenaghan,Kohli,Kohli,,McClenaghan,,5,,11,
667,3210359,RCB 1st Inns,16.2,"Krunal Pandya to de Villiers, out Caught by Rohit!! The Hit Man does it for the MI side. He flies to his left and flings his left hand to pick that out of thin air. That was chipped away uppishly sans any control from ABD and the ball was picked up inches from the ground as Rohit decided to showcase his wings at extra cover. Third time Krunal has accounted for ABD in the IPL. de Villiers c Rohit b Krunal Pandya 19(21) [6s-1]",Krunal Pandya to de Villiers,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Rohit!! The Hit Man does it for the MI si{{BATSMAN}}. He flies to his left and flings his left hand to pick that out of thin air. That was chipped away uppishly sans any control from ABD and the ball was picked up inches from the ground as Rohit {{BATSMAN}}ci{{BATSMAN}}d to showcase his wings at extra cover. Third time {{BOWLER}} has accounted for ABD in the IPL. {{BATSMAN}} c Rohit b {{BOWLER}} 19(21) [6s-1]",RCB,Krunal Pandya,de Villiers,de,Villiers,Krunal,Pandya,2,8.0,6,6.0
668,3210359,RCB 1st Inns,18.0,"Bumrah to Negi, out Kedar Jadhav Run Out!! The yorker blocked back, the bowler picks it up with one hand to his left and then has the mind to strike the sticks down at the bowler's end. That was harakiri from Kedar Jadhav as he was backing up so far on a free-hit delivery. That will hurt RCB but credit to Bumrah as he had the brain to take the opportunity. Kedar Jadhav run out (Bumrah) 9(8)",Bumrah to Negi,OUT,"{{BOWLER}} to {{BATSMAN}}, out Kedar Jadhav Run Out!! The yorker blocked back, the bowler picks it up with one hand to his left and then has the mind to strike the sticks down at the bowler's end. That was harakiri from Kedar Jadhav as he was backing up so far on a free-hit delivery. That will hurt {{TEAM}} but credit to {{BOWLER}} as he had the brain to take the opportunity. Kedar Jadhav run out ({{BOWLER}}) 9(8)",RCB,Bumrah,Negi,Negi,,Bumrah,,4,,6,
669,3210359,RCB 1st Inns,18.1,"McClenaghan to Mandeep, out Bowled!! Gone first ball. The length ball, batsman looks to go for the big monty and ends up dragging the ball onto his sticks. He had to throw caution to the winds but manages only a thick inside edge. McClenaghan is finally getting amongst the wickets in this season after a disastrous start to his campaign. Mandeep b McClenaghan 0(1)",McClenaghan to Mandeep,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! Gone first ball. The length ball, batsman looks to go for the big monty and ends up dragging the ball onto his sticks. He had to throw caution to the winds but manages only a thick inside edge. {{BOWLER}} is finally getting amongst the wickets in this season after a disastrous start to his campaign. {{BATSMAN}} b {{BOWLER}} 0(1)",RCB,McClenaghan,Mandeep,Mandeep,,McClenaghan,,7,,11,
677,3210359,RCB 1st Inns,9.2,"Hardik Pandya to Gayle, out Caught by Parthiv Patel!! Gone! Pandya has struck in his first over. As often is the case, lapse in concentration for Gayle. Hits the deck on a shortish length outside off, Gayle wanted to pull it, he had to fetch it from outside off. He came down a step and wanted to smack the leather off it. All he could do was manifest a faint nick to the keeper. PP went up straightaway and Hardik joined him late. Hushed silence in the crowd. The umpires checked for a possible no-ball but his foot was way behind the crease. Gayle c Parthiv Patel b Hardik Pandya 22(27) [4s-2 6s-1]",Hardik Pandya to Gayle,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Parthiv Patel!! Gone! {{BOWLER}} has struck in his first over. As often is the case, lapse in concentration for {{BATSMAN}}. Hits the deck on a shortish length outside off, {{BATSMAN}} wanted to pull it, he had to fetch it from outside off. He came down a step and wanted to smack the leather off it. All he could do was manifest a faint nick to the keeper. PP went up straightaway and {{BOWLER}} joined him late. Hushed silence in the crowd. The umpires checked for a possible no-ball but his foot was way behind the crease. {{BATSMAN}} c Parthiv Patel b {{BOWLER}} 22(27) [4s-2 6s-1]",RCB,Hardik Pandya,Gayle,Gayle,,Hardik,Pandya,5,,6,6.0
682,8517839,GL 1st Inns,11.1,"Rahul Chahar to Brendon McCullum, out Stumped!! The junior Chahar continues to impress. Some of the fantasy fanatics are cursing_____ you know who! Baz follows his instincts, shimmies down and looks to bash the young man over long-on. Was nowhere near the pitch of the delivery, beaten by length and done in the drift and dip. MS slaps the bails in flash. Brendon McCullum st Dhoni b Rahul Chahar 49(32) [4s-5 6s-3]",Rahul Chahar to Brendon McCullum,OUT,"{{BOWLER}} to {{BATSMAN}}, out Stumped!! The junior {{BOWLER}} continues to impress. Some of the fantasy fanatics are cursing_____ you know who! Baz follows his instincts, shimmies down and looks to bash the young man over long-on. Was nowhere near the pitch of the delivery, beaten by length and done in the drift and dip. MS slaps the bails in flash. {{BATSMAN}} st Dhoni b {{BOWLER}} 49(32) [4s-5 6s-3]",GL,Rahul Chahar,Brendon McCullum,Brendon,McCullum,Rahul,Chahar,7,8.0,5,6.0
683,8517839,GL 1st Inns,12.5,"Tahir to Karthik, out Bowled!! Tahir strikes and the customary celebrations follow! DK had a great domestic season, looked decent thus far in this IPL, but not today. He was shaping up to cut, perhaps didn't expect Imran Tahir to fire in a googly. Result? He ends up chopping it back onto his stumps, off the inside edge obviously. Karthik b Tahir 3(5)",Tahir to Karthik,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! {{BOWLER}} strikes and the customary celebrations follow! DK had a great domestic season, looked decent thus far in this IPL, but not today. He was shaping up to cut, perhaps didn't expect Imran {{BOWLER}} to fire in a googly. Result? He ends up chopping it back onto his stumps, off the inside edge obviously. {{BATSMAN}} b {{BOWLER}} 3(5)",GL,Tahir,Karthik,Karthik,,Tahir,,7,,5,
708,8517839,GL 1st Inns,8.5,"SN Thakur to Dwayne Smith, out Caught by Rahul Chahar!! Flays one straight down the throat of third man. Dwayne Smith is disappointed, but he has done his job. Was lured by the width on offer and went chasing, makes a mess of the connection though, it slices the thick outside edge and drops as a dolly into the hands of junior Chahar. Dwayne Smith c Rahul Chahar b SN Thakur 47(30) [4s-8 6s-1]",SN Thakur to Dwayne Smith,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Rahul Chahar!! Flays one straight down the throat of third man. {{BATSMAN}} is disappointed, but he has done his job. Was lured by the width on offer and went chasing, makes a mess of the connection though, it slices the thick outside edge and drops as a dolly into the hands of junior Chahar. {{BATSMAN}} c Rahul Chahar b {{BOWLER}} 47(30) [4s-8 6s-1]",GL,SN Thakur,Dwayne Smith,Dwayne,Smith,SN,Thakur,6,5.0,2,6.0
714,8517839,RPS 1st Inns,12.1,"Andrew Tye to Stokes, out Bowled!! The aeroplane takes off. Second wicket for Tye and what a selection he's been for GL. Another biggie for the home side. A set Ben Stokes departs. It was the knuckle ball from Tye, Stokes did not pick it and was early into his drive, the ball catches the inside edge and deflects off the pads onto the stumps. RPS in a spot of bother now. Stokes b Andrew Tye 25(18) [4s-2 6s-1]",Andrew Tye to Stokes,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! The aeroplane takes off. Second wicket for {{BOWLER}} and what a selection he's been for GL. Another biggie for the home side. A set Ben {{BATSMAN}} departs. It was the knuckle ball from {{BOWLER}}, {{BATSMAN}} did not pick it and was early into his drive, the ball catches the inside edge and deflects off the pads onto the stumps. {{TEAM}} in a spot of bother now. {{BATSMAN}} b {{BOWLER}} 25(18) [4s-2 6s-1]",RPS,Andrew Tye,Stokes,Stokes,,Andrew,Tye,6,,6,3.0
716,8517839,RPS 1st Inns,14.2,"Jadeja to Dhoni, out Lbw!! Dhoni's poor run of form continues. He's hit on the back leg as Jadeja slides one on with the arm and the ball would have clipped leg-stump at least. Dhoni wanted to cut loose here and unwinds a hefty swing looking to go downtown but was beaten on the inside edge by the slider. A good phase for Gujarat this. Dhoni lbw b Jadeja 5(8)",Jadeja to Dhoni,OUT,"{{BOWLER}} to {{BATSMAN}}, out Lbw!! {{BATSMAN}}'s poor run of form continues. He's hit on the back leg as {{BOWLER}} slides one on with the arm and the ball would have clipped leg-stump at least. {{BATSMAN}} wanted to cut loose here and unwinds a hefty swing looking to go downtown but was beaten on the inside edge by the slider. A good phase for Gujarat this. {{BATSMAN}} lbw b {{BOWLER}} 5(8)",RPS,Jadeja,Dhoni,Dhoni,,Jadeja,,5,,6,
724,8517839,RPS 1st Inns,19.1,"Andrew Tye to Ankit Sharma, out Caught by Brendon McCullum!! That's been skied up .. and McCullum takes a really good catch around 5 yards inside the ropes. It was there to be slogged from a length, but Ankit went through it too early and lobbed a leading edge up which surprisingly travelled quite a fair bit. McCullum skirts to his right from long-on, runs backwards and grabs it with both hands while tumbling over. Ankit Sharma c Brendon McCullum b Andrew Tye 25(15) [4s-2 6s-1]",Andrew Tye to Ankit Sharma,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Brendon McCullum!! That's been skied up .. and McCullum takes a really good catch around 5 yards inside the ropes. It was there to be slogged from a length, but {{BATSMAN}} went through it too early and lobbed a leading edge up which surprisingly travelled quite a fair bit. McCullum skirts to his right from long-on, runs backwards and grabs it with both hands while tumbling over. {{BATSMAN}} c Brendon McCullum b {{BOWLER}} 25(15) [4s-2 6s-1]",RPS,Andrew Tye,Ankit Sharma,Ankit,Sharma,Andrew,Tye,5,6.0,6,3.0
725,8517839,RPS 1st Inns,19.2,"Andrew Tye to Manoj Tiwary, out Caught by Ishan Kishan!! Two in two. Tye has four. Slower ball at the stumps, Tiwary swings it in the air and is caught at the backward square leg boundary. Lovely deception from Tye. Manoj Tiwary c Ishan Kishan b Andrew Tye 31(27) [4s-2 6s-1]",Andrew Tye to Manoj Tiwary,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Ishan Kishan!! Two in two. {{BOWLER}} has four. Slower ball at the stumps, {{BATSMAN}} swings it in the air and is caught at the backward square leg boundary. Lovely deception from {{BOWLER}}. {{BATSMAN}} c Ishan Kishan b {{BOWLER}} 31(27) [4s-2 6s-1]",RPS,Andrew Tye,Manoj Tiwary,Manoj,Tiwary,Andrew,Tye,5,6.0,6,3.0
726,8517839,RPS 1st Inns,19.3,"Andrew Tye to SN Thakur, out Bowled!! Two hat-tricks in a day. The IPL has gone mental. Thakur has absolutely no clue as Tye dips a knuckle ball into the blockhole and he ends up playing all around it. The ball sneaks through to knock leg-stump. Tye is absolutely pumped. It's a five-for as well! SN Thakur b Andrew Tye 0(1)",Andrew Tye to SN Thakur,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! Two hat-tricks in a day. The IPL has gone mental. {{BATSMAN}} has absolutely no clue as {{BOWLER}} dips a knuckle ball into the blockhole and he ends up playing all around it. The ball sneaks through to knock leg-stump. {{BOWLER}} is absolutely pumped. It's a five-for as well! {{BATSMAN}} b {{BOWLER}} 0(1)",RPS,Andrew Tye,SN Thakur,SN,Thakur,Andrew,Tye,2,6.0,6,3.0
737,8517839,RPS 1st Inns,5.5,"Andrew Tye to Tripathi, out Caught by Finch!! A breezy innings comes to an end. One shot too many from Tripathi. Should have tried to bat a bit longer, especially with Smith at the other end. Full delivery on off, Tripathi makes a bit of room and lofts it to mid-off. The idea was to go over the fielder, but with the ball being too close to his bat, he did not get the elevation. Finch reverse cups it right on the edge of the circle. Tripathi c Finch b Andrew Tye 33(17) [4s-3 6s-2]",Andrew Tye to Tripathi,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Finch!! A breezy innings comes to an end. One shot too many from {{BATSMAN}}. Should have tried to bat a bit longer, especially with Smith at the other end. Full delivery on off, {{BATSMAN}} makes a bit of room and lofts it to mid-off. The idea was to go over the fielder, but with the ball being too close to his bat, he did not get the elevation. Finch reverse cups it right on the edge of the circle. {{BATSMAN}} c Finch b {{BOWLER}} 33(17) [4s-3 6s-2]",RPS,Andrew Tye,Tripathi,Tripathi,,Andrew,Tye,8,,6,3.0
740,8517839,RPS 1st Inns,9.2,"Dwayne Smith to Smith, out Caught by Finch!! Break followed by a wicket. The bowling change has worked for GL. This is a huge wicket. Smith was looking in ominous touch. Short of length delivery just outside off, Smith went for the pull and top edged it towards long-off. Finch had plenty of time to settle under that and he pouches it safely. Just what GL needed after the time-out and not what RPS required. Steven Smith was gutted with himself, smacks the bat onto his glove as he walks back. Smith c Finch b Dwayne Smith 43(28) [4s-6 6s-1]",Dwayne Smith to Smith,OUT,"{{BOWLER}} {{BATSMAN}} to {{BATSMAN}}, out Caught by Finch!! Break followed by a wicket. The bowling change has worked for GL. This is a huge wicket. {{BATSMAN}} was looking in ominous touch. Short of length delivery just outside off, {{BATSMAN}} went for the pull and top edged it towards long-off. Finch had plenty of time to settle under that and he pouches it safely. Just what GL needed after the time-out and not what {{TEAM}} required. Steven {{BATSMAN}} was gutted with himself, smacks the bat onto his glove as he walks back. {{BATSMAN}} c Finch b {{BOWLER}} {{BATSMAN}} 43(28) [4s-6 6s-1]",RPS,Dwayne Smith,Smith,Smith,,Dwayne,Smith,5,,6,5.0
748,1036316,KKR 1st Inns,14.2,"Cutting to Uthappa, out Caught by Rashid Khan!! The luck runs out. But it's done the damage. On the shorter side, with the pace taken off the ball as well. Uthappa looks to go ahead with his front-footed pulls but wears it high on the bat with the face swaying upwards as well. For a change, the airy ride finds its destination in the hands of Rashid at mid-wicket. Uthappa c Rashid Khan b Cutting 68(39) [4s-5 6s-4]",Cutting to Uthappa,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Rashid Khan!! The luck runs out. But it's done the damage. On the shorter side, with the pace taken off the ball as well. {{BATSMAN}} looks to go ahead with his front-footed pulls but wears it high on the bat with the face swaying upwards as well. For a change, the airy ride finds its destination in the hands of Rashid at mid-wicket. {{BATSMAN}} c Rashid Khan b {{BOWLER}} 68(39) [4s-5 6s-4]",KKR,Cutting,Uthappa,Uthappa,,Cutting,,7,,7,
756,1036316,KKR 1st Inns,18.5,"Nehra to Suryakumar Yadav, out Caught by Naman Ojha!! The umpire spots an edge. And is happy to raise the finger. Sorry, not quite the time to be mean. Nehra bends his back in banging it short, and cramps Yadav all ends up for any room. Despite the shuffle coming in, the swivelling pull only gets the ping on the glove to a diving Ojha to his left. Suryakumar Yadav c Naman Ojha b Nehra 4(3) [4s-1]",Nehra to Suryakumar Yadav,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Naman Ojha!! The umpire spots an edge. And is happy to raise the finger. Sorry, not quite the time to be mean. {{BOWLER}} bends his back in banging it short, and cramps {{BATSMAN}} all ends up for any room. Despite the shuffle coming in, the swivelling pull only gets the ping on the glove to a diving Ojha to his left. {{BATSMAN}} c Naman Ojha b {{BOWLER}} 4(3) [4s-1]",KKR,Nehra,Suryakumar Yadav,Suryakumar,Yadav,Nehra,,10,5.0,5,
758,1036316,KKR 1st Inns,19.4,"Bhuvneshwar to de Grandhomme, out Bowled!! A mess of the stumps. The pin-point yorker comes out at full pace and Grandhomme without bothering to move his feet just jams his bat down. No connection at all. The off-pole is uprooted. Kolkata just not getting the move-on they'd aspired. de Grandhomme b Bhuvneshwar 0(2)",Bhuvneshwar to de Grandhomme,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! A mess of the stumps. The pin-point yorker comes out at full pace and {{BATSMAN}} without bothering to move his feet just jams his bat down. No connection at all. The off-pole is uprooted. Kolkata just not getting the move-on they'd aspired. {{BATSMAN}} b {{BOWLER}} 0(2)",KKR,Bhuvneshwar,de Grandhomme,de,Grandhomme,Bhuvneshwar,,2,10.0,11,
759,1036316,KKR 1st Inns,2.2,"Bhuvneshwar to Narine, out Bowled!! The off-stump goes flying. Bhuvi has had a fantastic bowling record over KKR and it only gets better. It swings in the air, lands on the seam and shapes just enough to uproot Narine's off-pole. The slash-flash batsman had no clue about that one. By the time the ball dipped in, Narine opened himself up completely and embarassed himself. Narine b Bhuvneshwar 6(9) [4s-1]",Bhuvneshwar to Narine,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! The off-stump goes flying. Bhuvi has had a fantastic bowling record over {{TEAM}} and it only gets better. It swings in the air, lands on the seam and shapes just enough to uproot {{BATSMAN}}'s off-pole. The slash-flash batsman had no clue about that one. By the time the ball dipped in, {{BATSMAN}} opened himself up completely and embarassed himself. {{BATSMAN}} b {{BOWLER}} 6(9) [4s-1]",KKR,Bhuvneshwar,Narine,Narine,,Bhuvneshwar,,6,,11,
765,1036316,KKR 1st Inns,5.4,"Rashid Khan to Gambhir, out Bowled!! Got him! Rashid Khan does it again, he has taken wicket off the first over in every game he played. That's some record. Gambhir exposes all his stumps looking to cut it square, the quicker one skids on and pings the bails in a flash. Gambhir slaps his bat onto his pad as he walks back in disgust. Gambhir b Rashid Khan 15(16) [4s-2]",Rashid Khan to Gambhir,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! Got him! {{BOWLER}} does it again, he has taken wicket off the first over in every game he played. That's some record. {{BATSMAN}} exposes all his stumps looking to cut it square, the quicker one skids on and pings the bails in a flash. {{BATSMAN}} slaps his bat onto his pad as he walks back in disgust. {{BATSMAN}} b {{BOWLER}} 15(16) [4s-2]",KKR,Rashid Khan,Gambhir,Gambhir,,Rashid,Khan,7,,6,4.0
770,1036316,SRH 1st Inns,10.4,"Woakes to Henriques, out Caught&Bowled!! Things looking bleak for SRH. 3 of their main batsmen are back in the hut now. No change of pace this time around, he spears it in at 136ks on a good length, Henriques checks his drive and chips it back to the bowler. Easily done. He was perhaps expecting the slower one. It came right off the cue end of the bat. Henriques c and b Woakes 13(10) [4s-2]",Woakes to Henriques,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught&Bowled!! Things looking bleak for {{TEAM}}. 3 of their main batsmen are back in the hut now. No change of pace this time around, he spears it in at 136ks on a good length, {{BATSMAN}} checks his drive and chips it back to the bowler. Easily done. He was perhaps expecting the slower one. It came right off the cue end of the bat. {{BATSMAN}} c and b {{BOWLER}} 13(10) [4s-2]",SRH,Woakes,Henriques,Henriques,,Woakes,,9,,6,
776,1036316,SRH 1st Inns,13.2,"Narine to Deepak Hooda, out Stumped!! Nah, not again! Looks to fancy his chances against the wily Narine. Not to the pitch and was caught miles short. 83ks, lands on the seam and moves the other way round and beats Deepak Hooda neck and crop. Uthappa does the rest. He was looking to go over long-on/mid-wicket. Booming bat swing, but no dice. Deepak Hooda st Uthappa b Narine 13(7) [4s-1 6s-1]",Narine to Deepak Hooda,OUT,"{{BOWLER}} to {{BATSMAN}}, out Stumped!! Nah, not again! Looks to fancy his chances against the wily {{BOWLER}}. Not to the pitch and was caught miles short. 83ks, lands on the seam and moves the other way round and beats {{BATSMAN}} neck and crop. Uthappa does the rest. He was looking to go over long-on/mid-wicket. Booming bat swing, but no dice. {{BATSMAN}} st Uthappa b {{BOWLER}} 13(7) [4s-1 6s-1]",SRH,Narine,Deepak Hooda,Deepak,Hooda,Narine,,6,5.0,6,
779,1036316,SRH 1st Inns,14.5,"Woakes to Yuvraj, out Caught by (sub)Rishi Dhawan!! And look what that extra delivery has done, it has fetched KKR the much-needed wicket. Yuvi walks back disappointed and has been asked to wait by the umpires. Oh hang on! What's the wait for? Just a little confusion out there and Yuvi continues his march. It was a slower short ball, Yuvi was through the shot way too early, didn't get hold of the pull and holes out to long-on. Good running catch from the sub fielder. Yuvraj c (sub)Rishi Dhawan b Woakes 26(16) [4s-2 6s-2]",Woakes to Yuvraj,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by (sub)Rishi Dhawan!! And look what that extra delivery has done, it has fetched KKR the much-needed wicket. Yuvi walks back disappointed and has been asked to wait by the umpires. Oh hang on! What's the wait for? Just a little confusion out there and Yuvi continues his march. It was a slower short ball, Yuvi was through the shot way too early, didn't get hold of the pull and holes out to long-on. Good running catch from the sub fielder. {{BATSMAN}} c (sub)Rishi Dhawan b {{BOWLER}} 26(16) [4s-2 6s-2]",SRH,Woakes,Yuvraj,Yuvraj,,Woakes,,6,,6,
781,1036316,SRH 1st Inns,17.1,"Boult to Cutting, out Caught by de Grandhomme!! The Kiwi combination does the trick. The ever-smiling Boult can smile a little more now. Cutting shuffles a long way across his stumps, premeditates the slog straight down the ground and makes a mess of the connection. Outcome? He tumbles after the half-hearted execution and it goes flat and straight to the man at long-off. Cutting c de Grandhomme b Boult 15(10) [4s-1 6s-1]",Boult to Cutting,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by de Grandhomme!! The Kiwi combination does the trick. The ever-smiling {{BOWLER}} can smile a little more now. {{BATSMAN}} shuffles a long way across his stumps, premeditates the slog straight down the ground and makes a mess of the connection. Outcome? He tumbles after the half-hearted execution and it goes flat and straight to the man at long-off. {{BATSMAN}} c de Grandhomme b {{BOWLER}} 15(10) [4s-1 6s-1]",SRH,Boult,Cutting,Cutting,,Boult,,7,,5,
795,1036316,SRH 1st Inns,9.5,"Kuldeep Yadav to Warner, out Caught by Woakes!! This was coming. Warner was struggling against the spinners and perishes trying to play the big shot. A tossed up delivery that pitched outside off and turned further away. Warner got low and wanted to clear long-off. Doesn't get enough power behind it and a straightforward catch from Woakes at long-off. Lots of revs on that delivery. Warner c Woakes b Kuldeep Yadav 26(30) [4s-4]",Kuldeep Yadav to Warner,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Woakes!! This was coming. {{BATSMAN}} was struggling against the spinners and perishes trying to play the big shot. A tossed up delivery that pitched outside off and turned further away. {{BATSMAN}} got low and wanted to clear long-off. Doesn't get enough power behind it and a straightforward catch from Woakes at long-off. Lots of revs on that delivery. {{BATSMAN}} c Woakes b {{BOWLER}} 26(30) [4s-4]",SRH,Kuldeep Yadav,Warner,Warner,,Kuldeep,Yadav,6,,7,5.0
801,8351592,DC 1st Inns,11.5,"Mohit Sharma to Shreyas Iyer, out Caught by Eoin Morgan!! Catching practice for Morgan. Another partnership that had started to flourish is nipped in the bud. Not the greatest of shots from Iyer. It was a length delivery alright and he wanted to loft it over the long-on fence, the bat turned on impact and the ball went up towards long-on. Second catch for the England ODI skipper. Shreyas Iyer c Eoin Morgan b Mohit Sharma 22(17) [4s-3]",Mohit Sharma to Shreyas Iyer,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Eoin Morgan!! Catching practice for Morgan. Another partnership that had started to flourish is nipped in the bud. Not the greatest of shots from {{BATSMAN}}. It was a length delivery alright and he wanted to loft it over the long-on fence, the bat turned on impact and the ball went up towards long-on. Second catch for the England ODI skipper. {{BATSMAN}} c Eoin Morgan b {{BOWLER}} 22(17) [4s-3]",DC,Mohit Sharma,Shreyas Iyer,Shreyas,Iyer,Mohit,Sharma,7,4.0,5,6.0
804,8351592,DC 1st Inns,12.5,"Axar to Billings, out Caught by Miller!! The small little things that you do produce the bigger things. That Vohra stop kept Billings on strike and what happens next? The Kent man miscues a loft to long-on. Takes a couple of steps down, not close to the ball but still goes through with the loft. Right off the toe-end and almost had enough to clear Miller, who set himself up right on the edge of the circle and clasped it. Billings c Miller b Axar 55(40) [4s-9]",Axar to Billings,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Miller!! The small little things that you do produce the bigger things. That Vohra stop kept {{BATSMAN}} on strike and what happens next? The Kent man miscues a loft to long-on. Takes a couple of steps down, not close to the ball but still goes through with the loft. Right off the toe-end and almost had enough to clear Miller, who set himself up right on the edge of the circle and clasped it. {{BATSMAN}} c Miller b {{BOWLER}} 55(40) [4s-9]",DC,Axar,Billings,Billings,,Axar,,8,,4,
809,8351592,DC 1st Inns,15.1,"Aaron to Pant, out Caught by Eoin Morgan!! Done in for pace. An important wicket for KXIP. Pant was looking to get on with proceedings. Short and angled across off, pulling against the angle is always dangerous, Pant takes it on and splices it towards mid-off. Morgan might be having a rough day with his ground fielding, but not with his catching. Accepts the dolly with ease. Pant c Eoin Morgan b Aaron 15(9) [4s-3]",Aaron to Pant,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Eoin Morgan!! Done in for pace. An important wicket for KXIP. {{BATSMAN}} was looking to get on with proceedings. Short and angled across off, pulling against the angle is always dangerous, {{BATSMAN}} takes it on and splices it towards mid-off. Morgan might be having a rough day with his ground fielding, but not with his catching. Accepts the dolly with ease. {{BATSMAN}} c Eoin Morgan b {{BOWLER}} 15(9) [4s-3]",DC,Aaron,Pant,Pant,,Aaron,,4,,5,
814,8351592,DC 1st Inns,17.5,"Sandeep Sharma to Chris Morris, out Caught by Mohit Sharma!! Huge wicket this, especially at this stage of the innings. Morris blasted a 9-ball 38 in the previous game against RPS, coming in at this stage. Short of a length delivery and Morris pulls, he does not bother to keep it down, was planning to clear the fielder. But since it was off the bottom of the bat, it has no wings to fly over Mohit at deep square. Chris Morris c Mohit Sharma b Sandeep Sharma 16(8) [4s-1 6s-1]",Sandeep Sharma to Chris Morris,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Mohit {{BOWLER}}!! Huge wicket this, especially at this stage of the innings. {{BATSMAN}} blasted a 9-ball 38 in the previous game against RPS, coming in at this stage. Short of a length delivery and {{BATSMAN}} pulls, he does not bother to keep it down, was planning to clear the fielder. But since it was off the bottom of the bat, it has no wings to fly over Mohit at deep square. {{BATSMAN}} c Mohit {{BOWLER}} b {{BOWLER}} 16(8) [4s-1 6s-1]",DC,Sandeep Sharma,Chris Morris,Chris,Morris,Sandeep,Sharma,5,6.0,7,6.0
827,8351592,DC 1st Inns,6.5,"Cariappa to Samson, out Caught by Eoin Morgan!! First wicket for Cariappa in IPL 2017. Has struck in his first over. Tosses it up this time, the ball dips in a touch. Samson plays down the wrong line, gets a leading edge that ballons up straight to long-off. Morgan ain't dropping those.Samson c Eoin Morgan b Cariappa 19(18) [4s-2 6s-1]",Cariappa to Samson,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Eoin Morgan!! First wicket for {{BOWLER}} in IPL 2017. Has struck in his first over. Tosses it up this time, the ball dips in a touch. {{BATSMAN}} plays down the wrong line, gets a leading edge that ballons up straight to long-off. Morgan ain't dropping those.{{BATSMAN}} c Eoin Morgan b {{BOWLER}} 19(18) [4s-2 6s-1]",DC,Cariappa,Samson,Samson,,Cariappa,,6,,8,
