Unnamed: 0,Match_id,Team,Over_num,Commentary,batsman,score,Commentary_new,Team_new,P2,P1,P1_FN,P1_LN,P2_FN,P2_LN,P1_FN_count,P1_LN_count,P2_FN_count,P2_LN_count
2840,4550802,MI 1st Inns,6.2,"Axar to Simmons, 1 run, the time-out almost brings a wicket with it. Smashed down, doesn't bother keeping it down and pops in and out the man at long-off lined up. Ah the dew. And the drop. Mohit Sharma the man",Axar to Simmons,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, the time-out almost brings a wicket with it. Smashed down, doesn't bother keeping it down and pops in and out the man at long-off lined up. Ah the dew. And the drop. Mohit Sharma the man",MI,Axar,Simmons,Simmons,,Axar,,7,,4,
2855,6270193,DC 1st Inns,15.4,"Washington Sundar to Nair, 1 run, tossed up on the stumps, nudged away behind square on the on-side, raises his 8th IPL fifty, his first this season",Washington Sundar to Nair,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, tossed up on the stumps, nudged away behind square on the on-side, raises his 8th IPL fifty, his first this season",DC,Washington Sundar,Nair,Nair,,Washington,Sundar,4,,10,6.0
2887,6270193,RPS 1st Inns,13.1,"Samuels to Manoj Tiwary, 1 run, that could have been a sensational catch, but Samson cannot cling on! Samuels begins with a half-tracker which should have been deposited in the stands, but Tiwary doesn't go through with the pull. He checks his shot, might have stopped on him. It travels low and quick in front of Samson at deep mid-wicket. He runs in full throttle, dives forward nearly plucks it off",Samuels to Manoj Tiwary,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, that could have been a sensational catch, but Samson cannot cling on! {{BOWLER}} begins with a half-tracker which should have been deposited in the stands, but {{BATSMAN}} doesn't go through with the pull. He checks his shot, might have stopped on him. It travels low and quick in front of Samson at deep mid-wicket. He runs in full throttle, dives forward nearly plucks it off",RPS,Samuels,Manoj Tiwary,Manoj,Tiwary,Samuels,,5,6.0,7,
2890,6270193,RPS 1st Inns,14.4,"Zaheer to Manoj Tiwary, 1 run, dropped by Nair! Oh dear. This, right here, could be game defining, considering how this partnership is starting to flourish. Tiwary wants to take on a cutter from Zaheer, but the wily old veteran has angled it so wide that Tiwary has to really reach out. The cut on the ball catches a thick top-edge and lobs up to the right of point. Nair never really looked settled under the ball, was still on the move as it came down and makes a mess of it",Zaheer to Manoj Tiwary,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, dropped by Nair! Oh dear. This, right here, could be game defining, considering how this partnership is starting to flourish. {{BATSMAN}} wants to take on a cutter from {{BOWLER}}, but the wily old veteran has angled it so wide that {{BATSMAN}} has to really reach out. The cut on the ball catches a thick top-edge and lobs up to the right of point. Nair never really looked settled under the ball, was still on the move as it came down and makes a mess of it",RPS,Zaheer,Manoj Tiwary,Manoj,Tiwary,Zaheer,,5,6.0,6,
2899,6270193,RPS 1st Inns,3.0,"Zaheer to Smith, 1 run, we will have to wait to ascertain what happened there? Shreyas Iyer has done a commendable job to save a six. Could not control the momentum and threw the ball away, else he could have come back to catch that one - like Stokes did earlier in the day. Short ball and Smith pulls off the back foot. Looks good to clear the fence but Iyer runs to his right from deep square leg, leaps and parries it back into play",Zaheer to Smith,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, we will have to wait to ascertain what happened there? Shreyas Iyer has done a commendable job to save a six. Could not control the momentum and threw the ball away, else he could have come back to catch that one - like Stokes did earlier in the day. Short ball and {{BATSMAN}} pulls off the back foot. Looks good to clear the fence but Iyer runs to his right from deep square leg, leaps and parries it back into play",RPS,Zaheer,Smith,Smith,,Zaheer,,5,,6,
2913,3320338,GL 1st Inns,10.1,"Rashid Khan to Dwayne Smith, 1 run, 50 for Dwayne Smith now. Cracked through cover",Rashid Khan to Dwayne Smith,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, 50 for {{BATSMAN}} now. Cracked through cover",GL,Rashid Khan,Dwayne Smith,Dwayne,Smith,Rashid,Khan,6,5.0,6,4.0
2934,3320338,GL 1st Inns,5.2,"Nabi to Dwayne Smith, 1 run, fired in on the stumps, Dwayne Smith drives and gets a single to long-on",Nabi to Dwayne Smith,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, fired in on the stumps, {{BATSMAN}} drives and gets a single to long-on",GL,Nabi,Dwayne Smith,Dwayne,Smith,Nabi,,6,5.0,4,
2947,3320338,SRH 1st Inns,10.1,"Rashid Khan to Dwayne Smith, 1 run, 50 for Dwayne Smith now. Cracked through cover",Rashid Khan to Dwayne Smith,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, 50 for {{BATSMAN}} now. Cracked through cover",SRH,Rashid Khan,Dwayne Smith,Dwayne,Smith,Rashid,Khan,6,5.0,6,4.0
2968,3320338,SRH 1st Inns,5.2,"Nabi to Dwayne Smith, 1 run, fired in on the stumps, Dwayne Smith drives and gets a single to long-on",Nabi to Dwayne Smith,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, fired in on the stumps, {{BATSMAN}} drives and gets a single to long-on",SRH,Nabi,Dwayne Smith,Dwayne,Smith,Nabi,,6,5.0,4,
3047,1922365,KXIP 1st Inns,2.1,"Unadkat to Saha, 1 run, edged and dropped, MS is the culprit, went late for the catch, got his fingertips and the ball pops out. This was full and wide of off, Saha went for the drive, played away from his body, gets a thick edge that went right in the middle of the keeper and Christian at first slip. He didn't budge, MS went for it as an afterthought and fumbled",Unadkat to Saha,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, edged and dropped, MS is the culprit, went late for the catch, got his fingertips and the ball pops out. This was full and wide of off, {{BATSMAN}} went for the drive, played away from his body, gets a thick edge that went right in the middle of the keeper and Christian at first slip. He didn't budge, MS went for it as an afterthought and fumbled",KXIP,Unadkat,Saha,Saha,,Unadkat,,4,,7,
3066,1922365,RPS 1st Inns,8.2,"Rahul Tewatia to Rahane, 1 run, Rahane slogs and is in danger there. Guptill has it covered with a reverse cup at deep mid-wicket. Hold on, he is not having a good day and so, he drops it",Rahul Tewatia to Rahane,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, {{BATSMAN}} slogs and is in danger there. Guptill has it covered with a reverse cup at deep mid-wicket. Hold on, he is not having a good day and so, he drops it",RPS,Rahul Tewatia,Rahane,Rahane,,Rahul,Tewatia,6,,5,7.0
3104,9401301,RCB 1st Inns,15.0,"Zaheer to Kohli, 1 run, here's the half-ton. Kotla acknowledges. A leaning drive off an opened bat face through sweeper gets him there. The fourth of the season",Zaheer to Kohli,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, here's the half-ton. Kotla acknowledges. A leaning drive off an opened bat face through sweeper gets him there. The fourth of the season",RCB,Zaheer,Kohli,Kohli,,Zaheer,,5,,6,
3143,4600914,RPS 1st Inns,12.0,"Krunal Pandya to Rahane, 1 run, another sweep shot through mid-wicket. The single brings up Rahane's fifty. He should up the ante now",Krunal Pandya to Rahane,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, another sweep shot through mid-wicket. The single brings up {{BATSMAN}}'s fifty. He should up the ante now",RPS,Krunal Pandya,Rahane,Rahane,,Krunal,Pandya,6,,6,6.0
3160,4600914,RPS 1st Inns,9.1,"Krunal Pandya to Rahane, 1 run, FIFTY for the combo! A reverse attempted by Rahane and he manages to locate the man at short third man",Krunal Pandya to Rahane,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, FIFTY for the combo! A reverse attempted by {{BATSMAN}} and he manages to locate the man at short third man",RPS,Krunal Pandya,Rahane,Rahane,,Krunal,Pandya,6,,6,6.0
3163,6793964,KKR 1st Inns,11.5,"Coulter-Nile to Warner, 1 run, once again, no room on offer for Warner. It was a low full toss to Warner who was backing away. Mistimed drill to cover. Brings up the 50-run stand",Coulter-Nile to Warner,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, once again, no room on offer for {{BATSMAN}}. It was a low full toss to {{BATSMAN}} who was backing away. Mistimed drill to cover. Brings up the 50-run stand",KKR,Coulter-Nile,Warner,Warner,,Coulter-Nile,,6,,12,
3185,6793964,SRH 1st Inns,11.5,"Coulter-Nile to Warner, 1 run, once again, no room on offer for Warner. It was a low full toss to Warner who was backing away. Mistimed drill to cover. Brings up the 50-run stand",Coulter-Nile to Warner,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, once again, no room on offer for {{BATSMAN}}. It was a low full toss to {{BATSMAN}} who was backing away. Mistimed drill to cover. Brings up the 50-run stand",SRH,Coulter-Nile,Warner,Warner,,Coulter-Nile,,6,,12,
3255,5009097,MI 1st Inns,17.5,"Christian to Johnson, byes, 1 run, looks for the deft upper cut and misses. The ball lands on a couple of bounces to the keeper, who fumbles to allow the single. The man at short third man mopped it up and had a shy at the bowler's end. Had there been a direct hit, it would have been another casualty",Christian to Johnson,ONE,"{{BOWLER}} to {{BATSMAN}}, byes, 1 run, looks for the deft upper cut and misses. The ball lands on a couple of bounces to the keeper, who fumbles to allow the single. The man at short third man mopped it up and had a shy at the bowler's end. Had there been a direct hit, it would have been another casualty",MI,Christian,Johnson,Johnson,,Christian,,7,,9,
3260,5009097,MI 1st Inns,19.5,"Christian to Johnson, 1 run, the partnership between Johnson and Krunal Pandya is now 50!! Short ball, pulled away and the ball lands on the bounce to be picked up by Rahane at deep mid",Christian to Johnson,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, the partnership between {{BATSMAN}} and Krunal Pandya is now 50!! Short ball, pulled away and the ball lands on the bounce to be picked up by Rahane at deep mid",MI,Christian,Johnson,Johnson,,Christian,,7,,9,
3278,5009097,RPS 1st Inns,17.5,"Christian to Johnson, byes, 1 run, looks for the deft upper cut and misses. The ball lands on a couple of bounces to the keeper, who fumbles to allow the single. The man at short third man mopped it up and had a shy at the bowler's end. Had there been a direct hit, it would have been another casualty",Christian to Johnson,ONE,"{{BOWLER}} to {{BATSMAN}}, byes, 1 run, looks for the deft upper cut and misses. The ball lands on a couple of bounces to the keeper, who fumbles to allow the single. The man at short third man mopped it up and had a shy at the bowler's end. Had there been a direct hit, it would have been another casualty",RPS,Christian,Johnson,Johnson,,Christian,,7,,9,
3283,5009097,RPS 1st Inns,19.5,"Christian to Johnson, 1 run, the partnership between Johnson and Krunal Pandya is now 50!! Short ball, pulled away and the ball lands on the bounce to be picked up by Rahane at deep mid",Christian to Johnson,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, the partnership between {{BATSMAN}} and Krunal Pandya is now 50!! Short ball, pulled away and the ball lands on the bounce to be picked up by Rahane at deep mid",RPS,Christian,Johnson,Johnson,,Christian,,7,,9,
3320,8127551,CSK 1st Inns,5.5,"Hardik Pandya to Rayudu, 1 run, direct hit would have made things interesting. Another slower ball, the knuckle ball this time. Rayudu gets squared up and defends off the outside part to backward point. The fielder has a shy at the stumps, misses by a long way and Raina is hit on his wrists. A direct hit would have been curtains for the southpaw",Hardik Pandya to Rayudu,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, direct hit would have made things interesting. Another slower ball, the knuckle ball this time. {{BATSMAN}} gets squared up and defends off the outside part to backward point. The fielder has a shy at the stumps, misses by a long way and Raina is hit on his wrists. A direct hit would have been curtains for the southpaw",CSK,Hardik Pandya,Rayudu,Rayudu,,Hardik,Pandya,6,,6,6.0
3354,4211071,DC 1st Inns,11.5,"Ashwin to Gambhir, 1 run, very full and outside off, drilled down the ground to long-off, 36th IPL fifty for Gambhir! What a way to start the season! He's looked ominous right from the word go today",Ashwin to Gambhir,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, very full and outside off, drilled down the ground to long-off, 36th IPL fifty for {{BATSMAN}}! What a way to start the season! He's looked ominous right from the word go today",DC,Ashwin,Gambhir,Gambhir,,Ashwin,,7,,6,
3379,4211071,KXIP 1st Inns,11.5,"Ashwin to Gambhir, 1 run, very full and outside off, drilled down the ground to long-off, 36th IPL fifty for Gambhir! What a way to start the season! He's looked ominous right from the word go today",Ashwin to Gambhir,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, very full and outside off, drilled down the ground to long-off, 36th IPL fifty for {{BATSMAN}}! What a way to start the season! He's looked ominous right from the word go today",KXIP,Ashwin,Gambhir,Gambhir,,Ashwin,,7,,6,
3418,1206999,KKR 1st Inns,18.1,"Kulwant Khejroliya to Vinay Kumar, 1 run, dropped! Washington Sundar at deep cover. VK slapped this length ball over cover, Sundar came running in and seemed to have judged well to snaffle the ball under his throat, but just as he rolled over to avoid the tumble, the ball slipped out of his grasp. Unlucky!",Kulwant Khejroliya to Vinay Kumar,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, dropped! Washington Sundar at deep cover. VK slapped this length ball over cover, Sundar came running in and seemed to have judged well to snaffle the ball under his throat, but just as he rolled over to avoid the tumble, the ball slipped out of his grasp. Unlucky!",KKR,Kulwant Khejroliya,Vinay Kumar,Vinay,Kumar,Kulwant,Khejroliya,5,5.0,7,10.0
3428,1206999,KKR 1st Inns,5.0,"Washington Sundar to Narine, 1 run, 50 off 17 balls! Can you believe it? He has done it again. He's making a habit of it. Charges down the wicket and whips the floated delivery to deep mid-wicket. Reaches the milestone and raises the bat, acknowledges the crowd!",Washington Sundar to Narine,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, 50 off 17 balls! Can you believe it? He has done it again. He's making a habit of it. Charges down the wicket and whips the floated delivery to deep mid-wicket. Reaches the milestone and raises the bat, acknowledges the crowd!",KKR,Washington Sundar,Narine,Narine,,Washington,Sundar,6,,10,6.0
3451,1206999,RCB 1st Inns,17.2,"Narine to Mandeep, 1 run, fires this carrom ball on a back of length outside off, Mandeep pats it wide of cover. He was struggling on the single there, would have been gone with a direct-hit",Narine to Mandeep,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, fires this carrom ball on a back of length outside off, {{BATSMAN}} pats it wide of cover. He was struggling on the single there, would have been gone with a direct-hit",RCB,Narine,Mandeep,Mandeep,,Narine,,7,,6,
3516,5641860,CSK 1st Inns,10.1,"Kuldeep Yadav to Raina, 1 run, dropped! Tom Curran did a remarkable job of getting to the ball. So, tough to call it a drop. Flighted outside off, Raina sans footwork went for the inside out loft, nowhere near the middle and the ball skied towards deep extra cover. Curran ran forward, dived full length and got fingertips to it",Kuldeep Yadav to Raina,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, dropped! Tom Curran did a remarkable job of getting to the ball. So, tough to call it a drop. Flighted outside off, {{BATSMAN}} sans footwork went for the inside out loft, nowhere near the middle and the ball skied towards deep extra cover. Curran ran forward, dived full length and got fingertips to it",CSK,Kuldeep Yadav,Raina,Raina,,Kuldeep,Yadav,5,,7,5.0
3531,5641860,CSK 1st Inns,18.1,"Tom Curran to Billings, 1 run, fifty for Billings. CSK needed someone to take over the baton after Raina's wicket and the Kent batsman has taken the onus on himself to keep the chase going. Raises the bat and gets the applause from the yellow faithfuls. Walked across his stumps and Curran fired it in the blockhole, the sweep comes off the under edge and bobbles away to fine leg",Tom Curran to Billings,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, fifty for {{BATSMAN}}. {{TEAM}} needed someone to take over the baton after Raina's wicket and the Kent batsman has taken the onus on himself to keep the chase going. Raises the bat and gets the applause from the yellow faithfuls. Walked across his stumps and {{BOWLER}} fired it in the blockhole, the sweep comes off the under edge and bobbles away to fine leg",CSK,Tom Curran,Billings,Billings,,Tom,Curran,8,,3,6.0
3549,5641860,KKR 1st Inns,1.4,"Harbhajan to Chris Lynn, 1 run, flat and shortish ball, Lynn stays deep in his crease and pulls it powerfully. He would have thought that a boundary was there for the taking. But, there was Chahar at square leg, who flew full length to his left and could only get a hand on it. It will be too harsh to call that as a drop, he got both hands though, perhaps had a chance to cling on",Harbhajan to Chris Lynn,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, flat and shortish ball, {{BATSMAN}} stays deep in his crease and pulls it powerfully. He would have thought that a boundary was there for the taking. But, there was Chahar at square leg, who flew full length to his left and could only get a hand on it. It will be too harsh to call that as a drop, he got both hands though, perhaps had a chance to cling on",KKR,Harbhajan,Chris Lynn,Chris,Lynn,Harbhajan,,5,4.0,9,
3614,9944694,RR 1st Inns,9.1,"Rahul Tewatia to Samson, 1 run, tight single but they get it in the end with ease. Slower and outside off, Samson stays back and pats it into the gap at cover. 50-run stand is up!",Rahul Tewatia to Samson,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, tight single but they get it in the end with ease. Slower and outside off, {{BATSMAN}} stays back and pats it into the gap at cover. 50-run stand is up!",RR,Rahul Tewatia,Samson,Samson,,Rahul,Tewatia,6,,5,7.0
3616,5989339,MI 1st Inns,0.4,"Sandeep Sharma to Rohit, 1 run, chance and Hooda has dropped it. That's a massive let-off for Rohit, no calling at all, Hooda ran back from mid-wicket, it was perhaps Rashid's catch as he came in from deep mid-wicket. Short of a length and on the stumps, Rohit was in no control over the pull, got a fat top-edge that went high and over mid-wicket. Hooda back-pedalled, wasn't in control as he went for the catch, the ball hit his palms and burst out.",Sandeep Sharma to Rohit,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, chance and Hooda has dropped it. That's a massive let-off for {{BATSMAN}}, no calling at all, Hooda ran back from mid-wicket, it was perhaps Rashid's catch as he came in from deep mid-wicket. Short of a length and on the stumps, {{BATSMAN}} was in no control over the pull, got a fat top-edge that went high and over mid-wicket. Hooda back-pedalled, wasn't in control as he went for the catch, the ball hit his palms and burst out.",MI,Sandeep Sharma,Rohit,Rohit,,Sandeep,Sharma,5,,7,6.0
3640,5989339,MI 1st Inns,4.5,"Rashid Khan to Ishan Kishan, 1 run, chance and dropped, Kishan was looking clueless against Rashid, but the bowler has been let-down by his fielder. He didn't spot the wrong 'un as he gave the charge, doesn't get anywhere close to the ball, gets a thick top-edge over cover, Sandeep back pedalled, looked certain to take the catch and then makes a mess of it",Rashid Khan to Ishan Kishan,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, chance and dropped, {{BATSMAN}} was looking clueless against {{BOWLER}}, but the bowler has been let-down by his fielder. He didn't spot the wrong 'un as he gave the charge, doesn't get anywhere close to the ball, gets a thick top-edge over cover, Sandeep back pedalled, looked certain to take the catch and then makes a mess of it",MI,Rashid Khan,Ishan Kishan,Ishan,Kishan,Rashid,Khan,5,6.0,6,4.0
3751,1505006,DC 1st Inns,16.1,"Bumrah to Shreyas Iyer, 1 run, dropped, tough chance though! Fizz the man there at short third man. Slower delivery wide outside off stump, Iyer checks the dab, gets a leading edge that flies to the left of short third, Fizz moved to his left and dived, but couldn't hold on. Massive moment in the game",Bumrah to Shreyas Iyer,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, dropped, tough chance though! Fizz the man there at short third man. Slower delivery wide outside off stump, {{BATSMAN}} checks the dab, gets a leading edge that flies to the left of short third, Fizz moved to his left and dived, but couldn't hold on. Massive moment in the game",DC,Bumrah,Shreyas Iyer,Shreyas,Iyer,Bumrah,,7,4.0,6,
3754,1505006,DC 1st Inns,16.5,"Bumrah to Shreyas Iyer, 1 run, another catch put down and it's Fizz again. You don't deserve to win if you are going to field like that. That stare from Rohit Sharma tells it all. Silence all around the Wankhede. Good length delivery outside off stump, Iyer backs away and slices it, went to the right of short third man, easy catch and he spills it",Bumrah to Shreyas Iyer,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, another catch put down and it's Fizz again. You don't deserve to win if you are going to field like that. That stare from Rohit Sharma tells it all. Silence all around the Wankhede. Good length delivery outside off stump, {{BATSMAN}} backs away and slices it, went to the right of short third man, easy catch and he spills it",DC,Bumrah,Shreyas Iyer,Shreyas,Iyer,Bumrah,,7,4.0,6,
3832,6298097,KKR 1st Inns,9.0,"Shakib to Narine, 1 run, Manish Pandey is on fire in the field tonight, as he almost pulls off yet another stunner. Leaps up in the air near the boundary, takes the catch and parries it away as he's about to hit the ground. Narine walked down the track and lofted that to long-on where Pandey plucked it, parried it and tried to take it on the second attempt with a desperate dive, but hard luck. Could have been six on any other day.",Shakib to Narine,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, Manish Pandey is on fire in the field tonight, as he almost pulls off yet another stunner. Leaps up in the air near the boundary, takes the catch and parries it away as he's about to hit the ground. {{BATSMAN}} walked down the track and lofted that to long-on where Pandey plucked it, parried it and tried to take it on the second attempt with a desperate dive, but hard luck. Could have been six on any other day.",KKR,Shakib,Narine,Narine,,Shakib,,6,,6,
3846,6298097,SRH 1st Inns,16.5,"Narine to Williamson, 1 run, another out-swinger on a good length, punched down to long-off. Brings up the fifty for Williamson. He has to finish this off for his team, lest the follow the route they took against Mumbai",Narine to Williamson,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, another out-swinger on a good length, punched down to long-off. Brings up the fifty for {{BATSMAN}}. He has to finish this off for his team, lest the follow the route they took against Mumbai",SRH,Narine,Williamson,Williamson,,Narine,,10,,6,
3886,3552968,RCB 1st Inns,5.2,"Stokes to Kohli, 1 run, 50-run stand up with that single as Kohli drags it away to deep mid-wicket, the crowd thought it was in the gap, but it wasn't",Stokes to Kohli,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, 50-run stand up with that single as {{BATSMAN}} drags it away to deep mid-wicket, the crowd thought it was in the gap, but it wasn't",RCB,Stokes,Kohli,Kohli,,Stokes,,5,,6,
3891,3552968,RCB 1st Inns,8.1,"Shreyas Gopal to Kohli, 1 run, 31st IPL fifty for Kohli! RCB want him to get a big one tonight, he's not done yet. Was a loopy delivery that was driven down to long-on",Shreyas Gopal to Kohli,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, 31st IPL fifty for {{BATSMAN}}! {{TEAM}} want him to get a big one tonight, he's not done yet. Was a loopy delivery that was driven down to long-on",RCB,Shreyas Gopal,Kohli,Kohli,,Shreyas,Gopal,5,,7,5.0
3906,3552968,RR 1st Inns,16.5,"Woakes to Samson, 1 run, another excellent yorker, it's been a top over from Woakes thus far. Samson squeezes it out towards point to get to his 8th IPL fifty! Is this the breakthrough season he wanted? Has definitely started that way",Woakes to Samson,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, another excellent yorker, it's been a top over from {{BOWLER}} thus far. {{BATSMAN}} squeezes it out towards point to get to his 8th IPL fifty! Is this the breakthrough season he wanted? Has definitely started that way",RR,Woakes,Samson,Samson,,Woakes,,6,,6,
3931,2038781,CSK 1st Inns,12.5,"Ashwin to Dhoni, 1 run, fullish and outside off stump, Dhoni guides it towards point",Ashwin to Dhoni,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, fullish and outside off stump, {{BATSMAN}} guides it towards point",CSK,Ashwin,Dhoni,Dhoni,,Ashwin,,5,,6,
3939,2038781,CSK 1st Inns,17.5,"Mohit Sharma to Dhoni, 1 run, that was a wide ball but Dhoni chose to have a swing at it, mistimed with one hand to long-off and that's fifty for the captain. No celebrations but he gets a big applause from everyone",Mohit Sharma to Dhoni,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, that was a wide ball but {{BATSMAN}} chose to have a swing at it, mistimed with one hand to long-off and that's fifty for the captain. No celebrations but he gets a big applause from everyone",CSK,Mohit Sharma,Dhoni,Dhoni,,Mohit,Sharma,5,,5,6.0
3941,2038781,CSK 1st Inns,18.1,"Andrew Tye to Dhoni, 1 run, oh he's missed a big hit here. Full and outside off stump, better of going over cover but knowing Dhoni, he believes in muscling the ball rather than lofting over cover",Andrew Tye to Dhoni,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, oh he's missed a big hit here. Full and outside off stump, better of going over cover but knowing {{BATSMAN}}, he believes in muscling the ball rather than lofting over cover",CSK,Andrew Tye,Dhoni,Dhoni,,Andrew,Tye,5,,6,3.0
4017,2619288,DC 1st Inns,7.2,"Tom Curran to Pant, 1 run, Curran shortens his length outside off, steered to the left of cover-point. Pant waits for the ball to pass the fielder and then jogs across for a single",Tom Curran to Pant,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, {{BOWLER}} shortens his length outside off, steered to the left of cover-point. {{BATSMAN}} waits for the ball to pass the fielder and then jogs across for a single",DC,Tom Curran,Pant,Pant,,Tom,Curran,4,,3,6.0
4042,2619288,KKR 1st Inns,17.1,"Boult to Nitish Rana, 1 run, full on off, Nitish Rana looks to flick and the leading edge dribbles to backward point. 50 for Nitish Rana and it's his first one in KKR colors",Boult to Nitish Rana,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, full on off, {{BATSMAN}} looks to flick and the leading edge dribbles to backward point. 50 for {{BATSMAN}} and it's his first one in {{TEAM}} colors",KKR,Boult,Nitish Rana,Nitish,Rana,Boult,,6,4.0,5,
4096,9886489,MI 1st Inns,4.0,"Washington Sundar to Lewis, 1 run, close shave for Lewis! Didn't put in the dive and trusted his long reach to bail him through. The direct hit at the bowler's end did test him to be frank but the West Indian got through in the end, only just though. It was a nicely floated off break to start with, gripped a touch and forced a leading edge towards backward point. There was a slight stutter in the running before they eventually decided to go ahead with it. No harm done in the end",Washington Sundar to Lewis,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, close shave for {{BATSMAN}}! Didn't put in the dive and trusted his long reach to bail him through. The direct hit at the bowler's end did test him to be frank but the West Indian got through in the end, only just though. It was a nicely floated off break to start with, gripped a touch and forced a leading edge towards backward point. There was a slight stutter in the running before they eventually decided to go ahead with it. No harm done in the end",MI,Washington Sundar,Lewis,Lewis,,Washington,Sundar,5,,10,6.0
4106,9886489,MI 1st Inns,9.5,"Corey Anderson to Rohit, 1 run, direct hit would have been close! Lewis was certainly in double but Mandeep's throw at the keeper's end misses by a whisker. Was a goner if it had hit. Wide yorker that was squeezed by Rohit towards backward point",Corey Anderson to Rohit,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, direct hit would have been close! Lewis was certainly in double but Mandeep's throw at the keeper's end misses by a whisker. Was a goner if it had hit. Wide yorker that was squeezed by {{BATSMAN}} towards backward point",MI,Corey Anderson,Rohit,Rohit,,Corey,Anderson,5,,5,8.0
4116,9886489,RCB 1st Inns,14.3,"Hardik Pandya to Kohli, 1 run, fifty for VK, but he won't celebrate. Doesn't even raise the bat. Just nudges this length ball into the on-side and gets to the milestone",Hardik Pandya to Kohli,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, fifty for VK, but he won't celebrate. Doesn't even raise the bat. Just nudges this length ball into the on-side and gets to the milestone",RCB,Hardik Pandya,Kohli,Kohli,,Hardik,Pandya,5,,6,6.0
4133,9886489,RCB 1st Inns,7.1,"Krunal Pandya to Mandeep, 1 run, fired it in quick on off, Mandeep pushes it to the right of Rohit at extra cover, who swiftly moves across and releases the throw in one motion. Hits the target but Mandeep's makes it in by dragging his bat",Krunal Pandya to Mandeep,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, fired it in quick on off, {{BATSMAN}} pushes it to the right of Rohit at extra cover, who swiftly moves across and releases the throw in one motion. Hits the target but {{BATSMAN}}'s makes it in by dragging his bat",RCB,Krunal Pandya,Mandeep,Mandeep,,Krunal,Pandya,7,,6,6.0
4194,2583918,KXIP 1st Inns,12.1,"Jordan to Gayle, 1 run, slower and very full on the pads, nudged towards the big spaces at mid-wicket. Jordan has to chase it himself and that allows the single. 23rd IPL fifty for Gayle, second on the trot to start a new season. The Jamaican is making a statement, that's for sure",Jordan to Gayle,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, slower and very full on the pads, nudged towards the big spaces at mid-wicket. {{BOWLER}} has to chase it himself and that allows the single. 23rd IPL fifty for {{BATSMAN}}, second on the trot to start a new season. The Jamaican is making a statement, that's for sure",KXIP,Jordan,Gayle,Gayle,,Jordan,,5,,6,
