Unnamed: 0,Match_id,Team,Over_num,Commentary,batsman,score,Commentary_new,Team_new,P2,P1,P1_FN,P1_LN,P2_FN,P2_LN,P1_FN_count,P1_LN_count,P2_FN_count,P2_LN_count
647,3210359,MI 1st Inns,15.5,"Negi to Pollard, SIX, flat hit! That was a flatter delivery and the batsman spanks it down the ground and over the bowler's head to give himself a wonderful fifty! This has been a top-class knock from the Trinidadian",Negi to Pollard,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, flat hit! That was a flatter delivery and the batsman spanks it down the ground and over the bowler's head to give himself a wonderful fifty! This has been a top-class knock from the Trinidadian",MI,Negi,Pollard,Pollard,,Negi,,7,,4,
648,3210359,MI 1st Inns,16.0,"Negi to Pollard, SIX, go fetch that! That has gone out of this orbit. That was flat again from Negi and the batsman shot a firecracker into the night sky to the delight of the MI fans",Negi to Pollard,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, go fetch that! That has gone out of this orbit. That was flat again from {{BOWLER}} and the batsman shot a firecracker into the night sky to the delight of the {{TEAM}} fans",MI,Negi,Pollard,Pollard,,Negi,,7,,4,
650,3210359,MI 1st Inns,17.2,"Chahal to Pollard, SIX, succeeds this time! He reaches out for the dragged slog and then biffs the ball down the ground to send it rocketing 20 rows into the stands",Chahal to Pollard,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, succeeds this time! He reaches out for the dragged slog and then biffs the ball down the ground to send it rocketing 20 rows into the stands",MI,Chahal,Pollard,Pollard,,Chahal,,7,,6,
653,3210359,MI 1st Inns,18.5,"Tymal Mills to Hardik Pandya, SIX, slower delivery, Hardik Pandya picks that up and dismantles the ball over the cow corner region for a maximum. That is it. MI have got themselves out of jail here after self-imprisoning themselves with a dreadful start. They were 7 for 4 but Pollard-Pandya have done it for them. 3rd win for MI!",Tymal Mills to Hardik Pandya,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, slower delivery, {{BATSMAN}} picks that up and dismantles the ball over the cow corner region for a maximum. That is it. {{TEAM}} have got themselves out of jail here after self-imprisoning themselves with a dreadful start. They were 7 for 4 but Pollard-{{BATSMAN}} have done it for them. 3rd win for {{TEAM}}!",MI,Tymal Mills,Hardik Pandya,Hardik,Pandya,Tymal,Mills,6,6.0,5,5.0
658,3210359,MI 1st Inns,6.1,"Chahal to Pollard, SIX, greets him to the crease with a maximum. Tosses it up, a floppy-hat Pollard plants his front foot forward and launches it over long-off. A blow so meaty that it deserved some extra cheese and french fries to add to it",Chahal to Pollard,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, greets him to the crease with a maximum. Tosses it up, a floppy-hat {{BATSMAN}} plants his front foot forward and launches it over long-off. A blow so meaty that it deserved some extra cheese and french fries to add to it",MI,Chahal,Pollard,Pollard,,Chahal,,7,,6,
662,3210359,RCB 1st Inns,13.3,"Bumrah to de Villiers, SIX, that's a six and a half! That ball is gone into the sea of reds in the cow corner region. That was a slower delivery and de Villiers spotted it like dead meat after giving the charge and picked the bones out of that",Bumrah to de Villiers,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, that's a six and a half! That ball is gone into the sea of reds in the cow corner region. That was a slower {{BATSMAN}}livery and {{BATSMAN}} spotted it like {{BATSMAN}}ad meat after giving the charge and picked the bones out of that",RCB,Bumrah,de Villiers,de,Villiers,Bumrah,,2,8.0,6,
663,3210359,RCB 1st Inns,13.5,"Bumrah to Kohli, SIX, full toss and the ball has been banged down the ground! Over the man at long-off and fifty for the skipper in his comeback game! He can do no wrong in this league. That was effortlessly done",Bumrah to Kohli,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, full toss and the ball has been banged down the ground! Over the man at long-off and fifty for the skipper in his comeback game! He can do no wrong in this league. That was effortlessly done",RCB,Bumrah,Kohli,Kohli,,Bumrah,,5,,6,
670,3210359,RCB 1st Inns,2.1,"Southee to Kohli, SIX, first maximum for Kohli. Finds his bearing right this time. Sees a full ball on off, just stands motionless, in fact took a step forward and thumps it over long-on. Doesn't bother to look at the ball at all. He knows it went a long way",Southee to Kohli,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, first maximum for {{BATSMAN}}. Finds his bearing right this time. Sees a full ball on off, just stands motionless, in fact took a step forward and thumps it over long-on. Doesn't bother to look at the ball at all. He knows it went a long way",RCB,Southee,Kohli,Kohli,,Southee,,5,,7,
675,3210359,RCB 1st Inns,6.4,"Harbhajan to Gayle, SIX, Gayle flies out of the blocks! He runs out of patience and shows Michael Jackson footwork. Reaches the pitch this time and lifts it high up in the air. Didn't get it off the middle but enough to clear the man at long-on",Harbhajan to Gayle,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, {{BATSMAN}} flies out of the blocks! He runs out of patience and shows Michael Jackson footwork. Reaches the pitch this time and lifts it high up in the air. Didn't get it off the middle but enough to clear the man at long-on",RCB,Harbhajan,Gayle,Gayle,,Harbhajan,,5,,9,
679,8517839,GL 1st Inns,0.5,"Ankit Sharma to Dwayne Smith, SIX, he's got proper hold of that. Good lord. That's gone way back. Not much different than the first delivery as Smith lunges at a length ball but this time he muscles it right off the middle. Welcome back as an opener",Ankit Sharma to Dwayne Smith,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, he's got proper hold of that. Good lord. That's gone way back. Not much different than the first delivery as {{BATSMAN}} lunges at a length ball but this time he muscles it right off the middle. Welcome back as an opener",GL,Ankit Sharma,Dwayne Smith,Dwayne,Smith,Ankit,Sharma,6,5.0,5,6.0
681,8517839,GL 1st Inns,1.3,"Lockie Ferguson to Brendon McCullum, SIX, bangs it in short but it's a leg-cutter and it just sits up. McCullum makes room and spanks a flat-batted shot over extra-cover. Woof!",Lockie Ferguson to Brendon McCullum,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, bangs it in short but it's a leg-cutter and it just sits up. {{BATSMAN}} makes room and spanks a flat-batted shot over extra-cover. Woof!",GL,Lockie Ferguson,Brendon McCullum,Brendon,McCullum,Lockie,Ferguson,7,8.0,6,8.0
685,8517839,GL 1st Inns,14.0,"Rahul Chahar to Raina, SIX, this is Raina at his best. He does this so often against spinners. Dances down, gets to the pitch of the delivery and takes Rahul Chahar for a journey over cow corner",Rahul Chahar to Raina,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, this is {{BATSMAN}} at his best. He does this so often against spinners. Dances down, gets to the pitch of the delivery and takes {{BOWLER}} for a journey over cow corner",GL,Rahul Chahar,Raina,Raina,,Rahul,Chahar,5,,5,6.0
692,8517839,GL 1st Inns,17.5,"Lockie Ferguson to Finch, SIX, that's a Finch special. He loves pace, doesn't he? Stamps a 145ks delivery with a 80-metre maximum over square leg. Pure power!",Lockie Ferguson to Finch,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, that's a {{BATSMAN}} special. He loves pace, doesn't he? Stamps a 145ks delivery with a 80-metre maximum over square leg. Pure power!",GL,Lockie Ferguson,Finch,Finch,,Lockie,Ferguson,5,,6,8.0
693,8517839,GL 1st Inns,18.0,"Lockie Ferguson to Finch, SIX, that's it. Gujarat Lions win their first game of the season. Finch goes deep inside the crease, expects pace and envelops it over long-on",Lockie Ferguson to Finch,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, that's it. Gujarat Lions win their first game of the season. {{BATSMAN}} goes deep inside the crease, expects pace and envelops it over long-on",GL,Lockie Ferguson,Finch,Finch,,Lockie,Ferguson,5,,6,8.0
701,8517839,GL 1st Inns,5.5,"Tahir to Brendon McCullum, SIX, a little shimmy down the track, reaches out to the pitch of the ball and wallops it over long-on. Tahir under pressure, probably for the first time in this IPL",Tahir to Brendon McCullum,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, a little shimmy down the track, reaches out to the pitch of the ball and wallops it over long-on. {{BOWLER}} under pressure, probably for the first time in this IPL",GL,Tahir,Brendon McCullum,Brendon,McCullum,Tahir,,7,8.0,5,
706,8517839,GL 1st Inns,7.3,"Tahir to Brendon McCullum, SIX, skips out of his crease and smokes a dart high into the night sky, straight back over the bowler's head",Tahir to Brendon McCullum,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, skips out of his crease and smokes a dart high into the night sky, straight back over the bowler's head",GL,Tahir,Brendon McCullum,Brendon,McCullum,Tahir,,7,8.0,5,
722,8517839,RPS 1st Inns,17.0,"Jadeja to Manoj Tiwary, SIX, goes down on one knee and tonks the ball straight back down the ground. Finishes a good over for GL. 14 off it. Jadeja fires it full again, maybe aiming for the blockhole, but misses it by a fair distance and Tiwary is all over him",Jadeja to Manoj Tiwary,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, goes down on one knee and tonks the ball straight back down the ground. Finishes a good over for GL. 14 off it. {{BOWLER}} fires it full again, maybe aiming for the blockhole, but misses it by a fair distance and {{BATSMAN}} is all over him",RPS,Jadeja,Manoj Tiwary,Manoj,Tiwary,Jadeja,,5,6.0,6,
731,8517839,RPS 1st Inns,3.3,"Shadab Jakati to Smith, SIX, glorious. Uses his feet and gets right to the pitch of the flighted delivery, once he did that the rest was easy, lofts it handsomely over the long-on fence for the first six of the game",Shadab Jakati to Smith,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, glorious. Uses his feet and gets right to the pitch of the flighted delivery, once he did that the rest was easy, lofts it handsomely over the long-on fence for the first six of the game",RPS,Shadab Jakati,Smith,Smith,,Shadab,Jakati,5,,6,6.0
739,8517839,RPS 1st Inns,8.4,"Jadeja to Stokes, SIX, just a pick up shot and cleared the rope by quite some distance. Bit of air on this delivery, Stokes uses his long reach to get under that and sends it sailing over deep mid-wicket. Jaddu under the pump",Jadeja to Stokes,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, just a pick up shot and cleared the rope by quite some distance. Bit of air on this delivery, {{BATSMAN}} uses his long reach to get under that and sends it sailing over deep mid-wicket. Jaddu under the pump",RPS,Jadeja,Stokes,Stokes,,Jadeja,,6,,6,
742,1036316,KKR 1st Inns,10.1,"Henriques to Uthappa, SIX, a nice way to nail your form back. And he exhibits it with some toying around. Just crouches, takes on the line off a length sliding in and swats it flat batted. Such is the timing that it flies all the way too",Henriques to Uthappa,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, a nice way to nail your form back. And he exhibits it with some toying around. Just crouches, takes on the line off a length sliding in and swats it flat batted. Such is the timing that it flies all the way too",KKR,Henriques,Uthappa,Uthappa,,Henriques,,7,,9,
763,1036316,KKR 1st Inns,5.2,"Rashid Khan to Uthappa, SIX, gets underneath this one and lauches it over long-on, picked the length early and was helped with some width on offer",Rashid Khan to Uthappa,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, gets underneath this one and lauches it over long-on, picked the length early and was helped with some width on offer",KKR,Rashid Khan,Uthappa,Uthappa,,Rashid,Khan,7,,6,4.0
766,1036316,KKR 1st Inns,8.3,"Henriques to Uthappa, SIX, stand and deliver! Uses those Popeye-esque arms to smash a pull off the front foot, sheer power! It has gone flying into the mid-wicket stands",Henriques to Uthappa,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, stand and deliver! Uses those Popeye-esque arms to smash a pull off the front foot, sheer power! It has gone flying into the mid-wicket stands",KKR,Henriques,Uthappa,Uthappa,,Henriques,,7,,9,
767,1036316,KKR 1st Inns,9.5,"Bipul Sharma to Uthappa, SIX, sits back and smites a half-tracker over wide long-on, he is making the most of his luck today",Bipul Sharma to Uthappa,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, sits back and smites a half-tracker over wide long-on, he is making the most of his luck today",KKR,Bipul Sharma,Uthappa,Uthappa,,Bipul,Sharma,7,,5,6.0
772,1036316,SRH 1st Inns,11.1,"Kuldeep Yadav to Deepak Hooda, SIX, advances, gets right to the pitch of the delivery and hacks him over wide long-on. Nailed!",Kuldeep Yadav to Deepak Hooda,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, advances, gets right to the pitch of the delivery and hacks him over wide long-on. Nailed!",SRH,Kuldeep Yadav,Deepak Hooda,Deepak,Hooda,Kuldeep,Yadav,6,5.0,7,5.0
777,1036316,SRH 1st Inns,14.1,"Woakes to Yuvraj, SIX. That's dismissive. Precise, mathematic middle of the bat. No feet, allows his wrists to take over. The gift of timing. Flat-footed, takes on the short and wide ball, thumps it flat over extra cover. Fetch that!",Woakes to Yuvraj,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX. That's dismissive. Precise, mathematic middle of the bat. No feet, allows his wrists to take over. The gift of timing. Flat-footed, takes on the short and wide ball, thumps it flat over extra cover. Fetch that!",SRH,Woakes,Yuvraj,Yuvraj,,Woakes,,6,,6,
780,1036316,SRH 1st Inns,16.5,"Woakes to Cutting, SIX, that's in his half and Cutting has clubbed that straight back over the bowler. Clears his front leg, gets underneath and goes bam!",Woakes to Cutting,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, that's in his half and {{BATSMAN}} has clubbed that straight back over the bowler. Clears his front leg, gets underneath and goes bam!",SRH,Woakes,Cutting,Cutting,,Woakes,,7,,6,
782,1036316,SRH 1st Inns,18.2,"Woakes to Bipul Sharma, SIX, quick-feeted this time, does just enough to pick the length and marmalize it over KKR's dugout at the long-off area",Woakes to Bipul Sharma,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, quick-feeted this time, does just enough to pick the length and marmalize it over KKR's dugout at the long-off area",SRH,Woakes,Bipul Sharma,Bipul,Sharma,Woakes,,5,6.0,6,
812,8351592,DC 1st Inns,16.2,"Mohit Sharma to Chris Morris, SIX, that's how you cash in. Something for Billings to learn. 95kph slower delivery and Morris picked the bones out of that one, delayed his shot and that allowed it him to send it sailing over long-on. That gets the crowd going as well",Mohit Sharma to Chris Morris,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, that's how you cash in. Something for Billings to learn. 95kph slower delivery and {{BATSMAN}} picked the bones out of that one, delayed his shot and that allowed it him to send it sailing over long-on. That gets the crowd going as well",DC,Mohit Sharma,Chris Morris,Chris,Morris,Mohit,Sharma,5,6.0,5,6.0
815,8351592,DC 1st Inns,18.5,"Axar to Corey Anderson, SIX, Axar became predictable there. He was targeting Anderson's pads, missed his length and the Kiwi got underneath that, swung it over the long leg fence and the short Kotla boundaries took care of the rest",Axar to Corey Anderson,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, {{BOWLER}} became predictable there. He was targeting {{BATSMAN}}'s pads, missed his length and the Kiwi got underneath that, swung it over the long leg fence and the short Kotla boundaries took care of the rest",DC,Axar,Corey Anderson,Corey,Anderson,Axar,,5,8.0,4,
816,8351592,DC 1st Inns,19.0,"Axar to Corey Anderson, SIX, it was a gamble and it didn't pay off. Darted in on a shortish length, Anderson sets himself up with the front leg cleared, muscles it towards long-on. Maxwell leaps as high as possible, but couldn't even get a finger on it",Axar to Corey Anderson,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, it was a gamble and it didn't pay off. Darted in on a shortish length, {{BATSMAN}} sets himself up with the front leg cleared, muscles it towards long-on. Maxwell leaps as high as possible, but couldn't even get a finger on it",DC,Axar,Corey Anderson,Corey,Anderson,Axar,,5,8.0,4,
821,8351592,DC 1st Inns,20.0,"Sandeep Sharma to Corey Anderson, SIX, Anderson ends the innings in style. Slower short of length delivery, sat up nicely for Anderson, who waits for it and pulls it to deep square leg. The ball teased the fielder, but he could only palm it over the rope",Sandeep Sharma to Corey Anderson,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, {{BATSMAN}} ends the innings in style. Slower short of length delivery, sat up nicely for {{BATSMAN}}, who waits for it and pulls it to deep square leg. The ball teased the fielder, but he could only palm it over the rope",DC,Sandeep Sharma,Corey Anderson,Corey,Anderson,Sandeep,Sharma,5,8.0,7,6.0
825,8351592,DC 1st Inns,6.0,"Mohit Sharma to Samson, SIX, caps off the over with a stinker. Short ball sat up nicely for Samson, he gets on top of it and nails the pull over wide long-on. Just about clears the fence",Mohit Sharma to Samson,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, caps off the over with a stinker. Short ball sat up nicely for {{BATSMAN}}, he gets on top of it and nails the pull over wide long-on. Just about clears the fence",DC,Mohit Sharma,Samson,Samson,,Mohit,Sharma,6,,5,6.0
836,8351592,KXIP 1st Inns,11.0,"Mishra to Axar, SIX, gosh, that's big from Patel. Way back into the stands. Mishra turns one into him this time, Patel goes down quickly and picks the bones out of the slog-sweep. Elevation as well as the distance",Mishra to Axar,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, gosh, that's big from Patel. Way back into the stands. {{BOWLER}} turns one into him this time, Patel goes down quickly and picks the bones out of the slog-sweep. Elevation as well as the distance",KXIP,Mishra,Axar,Axar,,Mishra,,4,,6,
843,8351592,KXIP 1st Inns,15.1,"Corey Anderson to Axar, SIX, drills this straight back down the ground. Anderson misses out on the blockhole by a few inches and is hammered by Patel. He's playing a good little knock here. But this chase is beyond his powers",Corey Anderson to Axar,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, drills this straight back down the ground. {{BOWLER}} misses out on the blockhole by a few inches and is hammered by Patel. He's playing a good little knock here. But this chase is beyond his powers",KXIP,Corey Anderson,Axar,Axar,,Corey,Anderson,4,,5,8.0
844,8351592,KXIP 1st Inns,17.0,"Zaheer to Axar, SIX, another slower ball perhaps? Patel picks it up and nails it over long-on. He's been hitting them really well today",Zaheer to Axar,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, another slower ball perhaps? Patel picks it up and nails it over long-on. He's been hitting them really well today",KXIP,Zaheer,Axar,Axar,,Zaheer,,4,,6,
866,7374716,GL 1st Inns,12.5,"Bumrah to Brendon McCullum, SIX, a gift which McCullum accepts with pleasure. Full toss just below the waist, McCullum maintains a low base and helps it along the way, over long leg for a maximum",Bumrah to Brendon McCullum,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, a gift which {{BATSMAN}} accepts with pleasure. Full toss just below the waist, {{BATSMAN}} maintains a low base and helps it along the way, over long leg for a maximum",GL,Bumrah,Brendon McCullum,Brendon,McCullum,Bumrah,,7,8.0,6,
869,7374716,GL 1st Inns,14.5,"Hardik Pandya to Karthik, SIX, 200th six this edition. And we are just into the 11th day. Improvisation at its best. Karthik moves across his stumps and gets underneath the back of a length delivery, uses the pace of Hardik and scoops it over the fine leg fence",Hardik Pandya to Karthik,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, 200th six this edition. And we are just into the 11th day. Improvisation at its best. {{BATSMAN}} moves across his stumps and gets underneath the back of a length delivery, uses the pace of {{BOWLER}} and scoops it over the fine leg fence",GL,Hardik Pandya,Karthik,Karthik,,Hardik,Pandya,7,,6,6.0
873,7374716,GL 1st Inns,17.2,"McClenaghan to Karthik, SIX, he is a small man but when he hits them, he certainly packs a punch. Short of length delivery angled across off, Karthik goes deep inside the crease and pulls it over deep mid-wicket. Flat and all the way. 50-run stand and 150 up for GL",McClenaghan to Karthik,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, he is a small man but when he hits them, he certainly packs a punch. Short of length delivery angled across off, {{BATSMAN}} goes deep inside the crease and pulls it over deep mid-wicket. Flat and all the way. 50-run stand and 150 up for {{TEAM}}",GL,McClenaghan,Karthik,Karthik,,McClenaghan,,7,,11,
875,7374716,GL 1st Inns,19.0,"Malinga to Roy, SIX, why was Roy held back? Can someone tell me? Such power and timing he possesses. This was more power and the ball cleared Pollard with ease. Malinga misses the yorker length and Roy gets under that, though a miscue the ball still goes over long-on with ease. A rare off-day for Malinga, finishes with: 4-0-51-1",Malinga to Roy,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, why was {{BATSMAN}} held back? Can someone tell me? Such power and timing he possesses. This was more power and the ball cleared Pollard with ease. {{BOWLER}} misses the yorker length and {{BATSMAN}} gets under that, though a miscue the ball still goes over long-on with ease. A rare off-day for {{BOWLER}}, finishes with: 4-0-51-1",GL,Malinga,Roy,Roy,,Malinga,,3,,7,
879,7374716,GL 1st Inns,5.2,"Malinga to Brendon McCullum, SIX, wow! He made that look easy. McCullum waltzes down and Malinga shortens his length. But there was enough width outside off for McCullum his free his arms. He expertly elevates over the point region and it has enough wings to go all the way",Malinga to Brendon McCullum,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, wow! He made that look easy. {{BATSMAN}} waltzes down and {{BOWLER}} shortens his length. But there was enough width outside off for {{BATSMAN}} his free his arms. He expertly elevates over the point region and it has enough wings to go all the way",GL,Malinga,Brendon McCullum,Brendon,McCullum,Malinga,,7,8.0,7,
880,7374716,GL 1st Inns,5.4,"Malinga to Brendon McCullum, SIX, shot! It's the slower ball from Malinga and McCullum picks the bones out of it. Waits for it to come to him and muscles it over mid-wicket. Second maximum of the over",Malinga to Brendon McCullum,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, shot! It's the slower ball from {{BOWLER}} and {{BATSMAN}} picks the bones out of it. Waits for it to come to him and muscles it over mid-wicket. Second maximum of the over",GL,Malinga,Brendon McCullum,Brendon,McCullum,Malinga,,7,8.0,7,
891,7374716,MI 1st Inns,13.4,"Munaf Patel to Pollard, SIX, 120kph slower short of length delivery, sat up nicely for Pollard, who pulls it off the front foot, struck it flat and over the wide long-on fence",Munaf Patel to Pollard,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, 120kph slower short of length delivery, sat up nicely for {{BATSMAN}}, who pulls it off the front foot, struck it flat and over the wide long-on fence",MI,Munaf Patel,Pollard,Pollard,,Munaf,Patel,7,,5,5.0
892,7374716,MI 1st Inns,14.4,"Dwayne Smith to Pollard, SIX, just a lift and off it goes over the long-on fence. For the first time in the over Smith pitches it up, Pollard nonchalantly puts it over long-on. Just an extension of the arm and the ball flew away",Dwayne Smith to Pollard,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, just a lift and off it goes over the long-on fence. For the first time in the over {{BOWLER}} pitches it up, {{BATSMAN}} nonchalantly puts it over long-on. Just an extension of the arm and the ball flew away",MI,Dwayne Smith,Pollard,Pollard,,Dwayne,Smith,7,,6,5.0
894,7374716,MI 1st Inns,15.5,"Jadeja to Rohit, SIX, lovely shot! This is Rohit Sharma we all know. Flighted on off, he makes a bit of room to go inside out and connects handsomely, the ball crosses the boundary cushion by a metre or so",Jadeja to Rohit,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, lovely shot! This is {{BATSMAN}} Sharma we all know. Flighted on off, he makes a bit of room to go inside out and connects handsomely, the ball crosses the boundary cushion by a metre or so",MI,Jadeja,Rohit,Rohit,,Jadeja,,5,,6,
896,7374716,MI 1st Inns,16.3,"Andrew Tye to Pollard, SIX, just over a leaping McCullum at long-off. Short of length delivery outside off, Pollard flat-bats it straight back over Tye, McCullum standing at straightish long-off, jumps up and couldn't even get a finger",Andrew Tye to Pollard,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, just over a leaping McCullum at long-off. Short of length delivery outside off, {{BATSMAN}} flat-bats it straight back over {{BOWLER}}, McCullum standing at straightish long-off, jumps up and couldn't even get a finger",MI,Andrew Tye,Pollard,Pollard,,Andrew,Tye,7,,6,3.0
903,7374716,MI 1st Inns,4.2,"Basil Thampi to Buttler, SIX, wow! That's a Buttler special. Easily done. Short of a good length delivery on off, Buttler moves across, still has the eyes on the ball and scoops it over the keeper's head. Improvisation at its best",Basil Thampi to Buttler,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, wow! That's a {{BATSMAN}} special. Easily done. Short of a good length delivery on off, {{BATSMAN}} moves across, still has the eyes on the ball and scoops it over the keeper's head. Improvisation at its best",MI,Basil Thampi,Buttler,Buttler,,Basil,Thampi,7,,5,6.0
904,7374716,MI 1st Inns,4.5,"Basil Thampi to Nitish Rana, SIX, shot! That's Raina-esque. Slower ball outside off. Overpitched as well, Rana crouches low and creams the lofted cover drive over extra cover. It came right off the sweet portion of the bat and the ball goes the distance",Basil Thampi to Nitish Rana,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, shot! That's Raina-esque. Slower ball outside off. Overpitched as well, {{BATSMAN}} crouches low and creams the lofted cover drive over extra cover. It came right off the sweet portion of the bat and the ball goes the distance",MI,Basil Thampi,Nitish Rana,Nitish,Rana,Basil,Thampi,6,4.0,5,6.0
905,7374716,MI 1st Inns,5.5,"Andrew Tye to Nitish Rana, SIX, one of the best shots of the day! Short ball at a decent pace, Rana has no trouble in pulling it over square leg for a maximum. He absolutely middled it",Andrew Tye to Nitish Rana,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, one of the best shots of the day! Short ball at a decent pace, {{BATSMAN}} has no trouble in pulling it over square leg for a maximum. He absolutely middled it",MI,Andrew Tye,Nitish Rana,Nitish,Rana,Andrew,Tye,6,4.0,6,3.0
908,7374716,MI 1st Inns,9.0,"Jadeja to Buttler, SIX, wow! 15 runs off the over and MI are surely ahead at this stage. Right in the slot for Buttler to swing his bat. He prods forward and thumps it over long-on for a huge six",Jadeja to Buttler,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, wow! 15 runs off the over and {{TEAM}} are surely ahead at this stage. Right in the slot for {{BATSMAN}} to swing his bat. He prods forward and thumps it over long-on for a huge six",MI,Jadeja,Buttler,Buttler,,Jadeja,,7,,6,
910,9515142,RCB 1st Inns,0.3,"Unadkat to Kohli, SIX, my word, how well has he timed that! Unadkat appeared to have deceived Kohli with a cutter and Kohli had to really reach out for it. But his wristwork is a work of genius. He somehow manages to whip the ball away over the deep square leg boundary. Fantastic shot",Unadkat to Kohli,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, my word, how well has he timed that! {{BOWLER}} appeared to have deceived {{BATSMAN}} with a cutter and {{BATSMAN}} had to really reach out for it. But his wristwork is a work of genius. He somehow manages to whip the ball away over the deep square leg boundary. Fantastic shot",RCB,Unadkat,Kohli,Kohli,,Unadkat,,5,,7,
919,9515142,RCB 1st Inns,16.5,"Christian to Binny, SIX, Binny nails this one into the crowd. The slower ball from Christian drifted into his hips, sat up to be put away, and Binny flogged it a long way over long leg. Don't think we're getting the ball back. Someone's taking it home. Ball change required",Christian to Binny,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, {{BATSMAN}} nails this one into the crowd. The slower ball from {{BOWLER}} drifted into his hips, sat up to be put away, and {{BATSMAN}} flogged it a long way over long leg. Don't think we're getting the ball back. Someone's taking it home. Ball change required",RCB,Christian,Binny,Binny,,Christian,,5,,9,
921,9515142,RCB 1st Inns,17.2,"SN Thakur to Negi, SIX, well, well .. don't go anywhere. This partnership has raced away to 22 off 9. Thakur deviates from the slower ball strategy, bowls it full and wide of off and Negi spanks him over mid-off. That's gone all the way. Flat six",SN Thakur to Negi,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, well, well .. don't go anywhere. This partnership has raced away to 22 off 9. {{BOWLER}} deviates from the slower ball strategy, bowls it full and wide of off and {{BATSMAN}} spanks him over mid-off. That's gone all the way. Flat six",RCB,SN Thakur,Negi,Negi,,SN,Thakur,4,,2,6.0
929,9515142,RCB 1st Inns,3.0,"Unadkat to de Villiers, SIX, he's hit that straight into the stage where a display car is kept. He sat on that slower ball. It was a touch on the shorter side, AB is quick to rock back before mowing it over wide long-on",Unadkat to de Villiers,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, he's hit that straight into the stage where a display car is kept. He sat on that slower ball. It was a touch on the shorter si{{BATSMAN}}, AB is quick to rock back before mowing it over wi{{BATSMAN}} long-on",RCB,Unadkat,de Villiers,de,Villiers,Unadkat,,2,8.0,7,
933,9515142,RCB 1st Inns,8.4,"Tahir to de Villiers, SIX, Tahir flights it up and AB immediately clatters him over long-off. Just got the length wrong there. It was a bit too full outside off. Still, it's a superb shot as AB had to reach out",Tahir to de Villiers,SIX,"{{BOWLER}} to {{BATSMAN}}, SIX, {{BOWLER}} flights it up and AB immediately clatters him over long-off. Just got the length wrong there. It was a bit too full outsi{{BATSMAN}} off. Still, it's a superb shot as AB had to reach out",RCB,Tahir,de Villiers,de,Villiers,Tahir,,2,8.0,5,
